nct_id,title,official_title,overall_status,phase,sponsor,start_date,primary_completion_date,completion_date,first_posted_date,last_update_date,planned_primary_outcomes,planned_secondary_outcomes,results_outcome_measures,results_participant_flow,results_baseline,results_adverse_events,site_count,site_countries,sites_compact,start_year,Pathologic_Complete_Response,Event_Free_Survival,Disease_Free_Survival,Overall_Survival,Best_Overall_Response,Duration_of_Response,Progression_Free_Survival,Overall_Response,Target_Response,Non_target_Response,Symptomatic_Deterioration,Disease_Recurrence,Pathologic_Complete_Response_pCR,Objective_Response_Rate,Time_to_Progression,detected_endpoint_names,planned_endpoint_count,reporting_gap_flag,consort_participant_flow,consort_recruitment,consort_baseline,consort_numbers_analyzed,consort_outcomes_estimation,consort_ancillary_analyses,consort_harms,consort_results_score,HER2_flag,BRCAm_flag,NM_new_medicine,EI_extension_of_indication,nm_ei_explanation,sponsor_class,has_results,completion_year,years_since_completion,multi_country_flag,phase_bucket
NCT01324479,Study of INC280 in Patients With c-MET Dependent Advanced Solid Tumors,A Phase I Open-label Dose Escalation Study With Expansion to Assess the Safety and Tolerability of INC280 in Patients With c-MET Dependent Advanced Solid Tumors,COMPLETED,PHASE1,Novartis Pharmaceuticals,2012-02-29,2017-07-04,2017-07-04,2011-03-29,2020-12-19,['Incidence rate of dose-limiting toxicities and adverse events'],['Objective response by local investigator assessment'],,,,,47,Australia; Canada; France; Germany; Hong Kong; Israel; Italy; Netherlands; Norway; Singapore; South Korea; Spain; Taiwan; Thailand; United States,"Highlands Oncology Group [Fayetteville, United States] | University of Chicago SC [Chicago, United States] | Karmanos Cancer Institute Wayne St Karmanos [Detroit, United States] | Sarah Cannon Research Institute Dept of Onc [Nashville, United States] | University of Texas/MD Anderson Cancer Center Dept of Onc [Houston, United States] | Novartis Investigative Site [Westmead, Australia] | Novartis Investigative Site [Woolloongabba, Australia] | Novartis Investigative Site [Ottawa, Canada] | Novartis Investigative Site [Toronto, Canada] | Novartis Investigative Site [La Tronche, France] | Novartis Investigative Site [Lille Cédex, France] | Novartis Investigative Site [Strasbourg, France] | Novartis Investigative Site [Essen, Germany] | Novartis Investigative Site [Frankfurt, Germany] | Novartis Investigative Site [Freiburg im Breisgau, Germany] | Novartis Investigative Site [Göttingen, Germany] | Novartis Investigative Site [Hanover, Germany] | Novartis Investigative Site [Oldenburg, Germany] | Novartis Investigative Site [Shatin, New Territories, Hong Kong] | Novartis Investigative Site [Hong Kong, Hong Kong] | Novartis Investigative Site [Haifa, Israel] | Novartis Investigative Site [Kfar Saba, Israel] | Novartis Investigative Site [Ramat Gan, Israel] | Novartis Investigative Site [Tel Aviv, Israel] | Novartis Investigative Site [Ancona, Italy] | Novartis Investigative Site [Meldola, Italy] | Novartis Investigative Site [Milan, Italy] | Novartis Investigative Site [Milan, Italy] | Novartis Investigative Site [Reggio Emilia, Italy] | Novartis Investigative Site [Utrecht, Netherlands] | Novartis Investigative Site [Amsterdam, Netherlands] | Novartis Investigative Site [Rotterdam, Netherlands] | Novartis Investigative Site [Oslo, Norway] | Novartis Investigative Site [Singapore, Singapore] | Novartis Investigative Site [Seoul, South Korea] | Novartis Investigative Site [Gyeonggi-do, South Korea] | Novartis Investigative Site [Seoul, South Korea] | Novartis Investigative Site [Seoul, South Korea] | Novartis Investigative Site [Seoul, South Korea] | Novartis Investigative Site [Granada, Spain] | Novartis Investigative Site [Barcelona, Spain] | Novartis Investigative Site [Oviedo, Spain] | Novartis Investigative Site [Madrid, Spain] | Novartis Investigative Site [Zaragoza, Spain] | Novartis Investigative Site [Tainan City, Taiwan] | Novartis Investigative Site [Taipei, Taiwan] | Novartis Investigative Site [Songkhla, Thailand]",2012.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"[""Overall Survival"",""Overall Response""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial is focused on assessing the safety and tolerability of INC280, which indicates it is a study of a new medicine.",INDUSTRY,False,2017.0,8.0,1,Phase 1
NCT01339442,BKM120 and Fulvestrant for Treating Postmenopausal Patients With Estrogen Receptor-Positive Stage IV Breast Cancer,"A Phase 1 Trial of BKM 120, a Novel Oral Selective Phosphatidylinositol-3-kinase (PI3K) Inhibitor, in Combination With Fulvestrant in Postmenopausal Women With Estrogen Receptor Positive Metastatic Breast Cancer",COMPLETED,PHASE1,Washington University School of Medicine,2011-11-14,2016-12-21,2016-12-28,2011-04-20,2017-01-25,"['MTD of BKM120 in combination with fulvestrant', 'Number of participants with adverse events after treatment with BKM120 in combination with fulvestrant']","['Anti-tumor effect (PR, CR, SD and PD) of BKM120 in combination with fulvestrant', 'Steady state blood concentration of BKM120', 'Tumor PI3K pathway abnormalities in tissue from previous biopsy or collected at baseline', 'Effects of study therapy on blood levels of fasting C-peptide', 'Effects of study therapy on blood levels of glucose', 'Samples will be analyzed for markers of PI3K signaling (including pAKT, pS6, Cyclin D1, subcellular localization of FOXO3a, phosphoproteomics), tumor cell proliferation (Ki67) and apoptosis (cleaved caspase 3 or TUNEL staining).', 'Examine the PIK3CA mutation status in circulating DNA at baseline thru last treatment']",,,,,1,United States,"Washington University School of Medicine [St Louis, United States]",2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,OTHER,False,2016.0,9.0,0,Phase 1
NCT01339650,"Study of ABT-767 in Subjects With Breast Cancer 1 and Breast Cancer 2 (BRCA 1 and BRCA 2) Mutations and Solid Tumors or High Grade Serous Ovarian, Fallopian Tube, or Primary Peritoneal Cancer","A Phase 1 Study of ABT-767 in BRCA1 or BRCA2 Mutation Carriers With Advanced Solid Tumors and in Subjects With High Grade Serous Ovarian, Fallopian Tube, or Primary Peritoneal Cancer",COMPLETED,PHASE1,"AbbVie (prior sponsor, Abbott)",2011-05-06,2017-11-30,2017-11-30,2011-04-21,2018-01-02,['Pharmacokinetic profile'],['Safety (number of subjects with adverse events and/or dose limiting toxicities)'],,,,,3,Netherlands,"Univ Med Center Groningen [Groningen, Netherlands] | Univ Med Ctr, St. Radboud [Nijmegen, Netherlands] | Erasmus Medisch Centrum [Rotterdam, Netherlands]",2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,1,1,0,,INDUSTRY,False,2017.0,8.0,0,Phase 1
NCT01344031,"MK2206 in Combination With Anastrozole, Fulvestrant, or Anastrozole and Fulvestrant in Treating Postmenopausal Women With Metastatic Breast Cancer","A Phase 1 Trial of MK-2206 in Combination With Anastrozole, Fulvestrant, or Anastrozole Plus Fulvestrant in Postmenopausal Women With Estrogen Receptor Positive Metastatic Breast Cancer",COMPLETED,PHASE1,National Cancer Institute (NCI),2011-04-21,2011-07-01,,2011-04-28,2018-07-23,"['MTD of Akt inhibitor MK-2206 in combination with anastrozole determined according to dose-limiting toxicities (DLTs) graded using Common Terminology Criteria for Adverse Events version 4.0 (CTCAE v4.0) (Phase IA)', 'RPTD of Akt inhibitor MK-2206 in combination with anastrozole evaluated by the tolerability of prolonged administration at the MTD assessed by CTCAE v4.0 (Phase IB)', 'RPTD of fulvestrant in combination with Akt inhibitor MK-2206 assessed by CTCAE v4.0 (ARM C)', 'RPTD of anastrozole plus fulvestrant in combination with Akt inhibitor MK-2206 assessed by CTCAE v4.0 (ARM D)']","['Incidence of toxicity, assessed by CTCAE v4.0', 'Clinical benefit rate (CR+PR+SD for more than 6 months)', 'Serum levels of estradiol prior to and following 1 course of Akt inhibitor MK-2206 therapy']",,,,,1,United States,"Washington University School of Medicine [St Louis, United States]",2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"[""Overall Survival"",""Objective Response Rate""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,,NIH,False,,,0,Phase 1
NCT01351103,A Study of LGK974 in Patients With Malignancies Dependent on Wnt Ligands,"A Phase I, Open-label, Dose Escalation Study of Oral LGK974 in Patients With Malignancies Dependent on Wnt Ligands",COMPLETED,PHASE1,Novartis Pharmaceuticals,2011-12-01,2021-06-01,2024-06-17,2011-05-10,2025-06-13,['Incidence of dose limiting toxicities (DLTs) during the first cycle of LGK974 treatment and during the first 2 cycles of LGK974 in combination with PDR001'],"['Type and category of study drug related adverse events (AE)', 'Absorption and plasma concentrations of LGK974', 'PD related to the Wnt pathway', 'Overall response rate of tumor', 'Absorportion and plasma concentrations of PDR001']",,,,,20,Canada; France; Germany; Italy; Netherlands; Spain; United States,"UCLA School of Medicine [Los Angeles, United States] | Sidney Kimmel Comprehensive Cancer Center Johns Hopkins [Baltimore, United States] | Dana Farber Cancer Institute SC-7 [Boston, United States] | University of Michigan Comprehensive Cancer Center Onc Dept. [Ann Arbor, United States] | Karmanos Cancer Institute Wayne St [Detroit, United States] | University of Texas/MD Anderson Cancer Center MD Anderson 2 [Houston, United States] | Novartis Investigative Site [Montreal, Canada] | Novartis Investigative Site [Villejuif, France] | Novartis Investigative Site [Essen, Germany] | Novartis Investigative Site [Milan, Italy] | Novartis Investigative Site [Napoli, Italy] | Novartis Investigative Site [Rotterdam, Netherlands] | Novartis Investigative Site [Utrecht, Netherlands] | Novartis Investigative Site [Barcelona, Spain] | Novartis Investigative Site [Barcelona, Spain] | Novartis Investigative Site [L'Hospitalet de Llobregat, Spain] | Novartis Investigative Site [Valencia, Spain] | Novartis Investigative Site [Madrid, Spain] | Novartis Investigative Site [Madrid, Spain] | Novartis Investigative Site [Madrid, Spain]",2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"[""Overall Survival"",""Objective Response Rate""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,,INDUSTRY,False,2024.0,1.0,1,Phase 1
NCT01373710,Intrathecal Trastuzumab Administration in Metastatic Breast Cancer Patients Developing Carcinomatous Meningitis,Phase 1-2 Study of Safety and Efficacy of Intrathecal Trastuzumab Administration in Metastatic HER2 Positive Breast Cancer Patients Developing Carcinomatous Meningitis,COMPLETED,PHASE1; PHASE2,Institut Curie,2011-05-19,2018-04,2018-04-09,2011-06-15,2019-07-10,['Phase I : To determine the Trastuzumab maximum tolerated dose (MTD) when weekly administrated by intrathecal or intraventricular route.'],"['Phase I : Recommended dose (RD will be used in Phase II)', 'Phase I&II : Toxicity during treatment', 'Time to neurologic progression', 'Biological response: CSF cellularity and protein concentration', 'Radiological response: cerebrospinal meningitis and neuraxis MRI', 'Impact on quality of life', 'Impact on survival (overall survival, survival without neurological progression, progression-free survival)', 'Pharmacokinetics: dose of trastuzumab in CSF and plasma', 'FCGR3A Genetic status influence on efficacy trastuzumab in metastatic breast cancer', 'Phase II : Determination of antitumor activity trastuzumab when administrated by IT or intra-ventricular in terms of neurological progression free survival at 2 months']",,,,,10,France,"François Baclesse Center [Caen, France] | Rene Huguenin Hospital [Saint-Cloud, France] | Oscar Lambret Center [Lille, France] | Léon Bérard Center [Lyon, France] | Institut Bergonié [Bordeaux, France] | CHU Grenoble [Grenoble, France] | Institut du Cancer de Montpellier [Montpellier, France] | Institut Univesitaire du Cancer de Toulouse [Toulouse, France] | Institut Curie - Claudius Regaud Hospital [Paris, France] | Pitie Salpetriere Hospital [Paris, France]",2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,1,0,1,0,,OTHER,False,2018.0,7.0,0,Phase 2
NCT01407562,"Study of Pazopanib, Paclitaxel, and Carboplatin in Patients With Advanced Solid Tumors",Phase I Study of Pazopanib in Combination With Weekly Paclitaxel and Carboplatin to Assess the Safety and Tolerability in Patients With Advanced Solid Tumors,TERMINATED,PHASE1,"Rutgers, The State University of New Jersey",2010-09-17,2016-03-29,2016-03-29,2011-08-02,2022-09-28,['Establish the maximum tolerated dose (MTD) of pazopanib with weekly paclitaxel and carboplatin on a 28- day cycle'],"['Determine the drug-drug interactions with paclitaxel, carboplatin, and pazopanib']",,,,,1,United States,"Rutgers Cancer Institute of New Jersey [New Brunswick, United States]",2010.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,OTHER,False,2016.0,9.0,0,Phase 1
NCT01434303,"Entinostat, Lapatinib Ditosylate and Trastuzumab in Treating Patients With Locally Recurrent or Distant Relapsed Metastatic Breast Cancer Previously Treated With Trastuzumab Only","Phase I and Phase I Trastuzumab Cohort Study of Entinostat, Lapatinib and Trastuzumab in Patients With HER2-Positive Metastatic Breast Cancer in Whom Trastuzumab Has Failed",COMPLETED,PHASE1,National Cancer Institute (NCI),2012-01-10,2016-02-16,2016-02-16,2011-09-14,2019-05-20,['RP2D for entinostat in combination with lapatinib ditosylate defined as the highest dose level in which 6 patients have been treated with at most 1 patient experiencing dose limiting toxicity'],"['Incidence of grade III or IV toxicities, graded according to Common Terminology Criteria for Adverse Events version 4']",,,,,1,United States,"M D Anderson Cancer Center [Houston, United States]",2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,1,0,1,0,,NIH,False,2016.0,9.0,0,Phase 1
NCT01495247,"Phase Ib/II Trial of BEZ235 With Paclitaxel in Patients With HER2 Negative, Locally Advanced or Metastatic Breast Cancer","A Dose-finding Phase Ib Study Followed by an Open-label, Randomized Phase II Study of BEZ235 Plus Paclitaxel in Patients With HER2 Negative, Inoperable Locally Advanced or Metastatic Breast Cancer",TERMINATED,PHASE1; PHASE2,Novartis Pharmaceuticals,2012-01-30,2014-05-19,2014-05-19,2011-12-19,2020-12-08,['Phase lb: Dose Limiting Toxicities (DLTs) the first cycle of treatment'],"['Phase lb: Frequency and severity of adverse events', 'Phase lb: Progression free survival (PFS)', 'Phase lb: Overall Response Rate (ORR)', 'Phase lb: Clinical Benefit Rate (CBR)']",,,,,3,France; Spain,"Novartis Investigative Site [Dijon, France] | Novartis Investigative Site [Saint-Herblain Cédex, France] | Novartis Investigative Site [L'Hospitalet de Llobregat, Spain]",2012.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[""Overall Survival"",""Progression-Free Survival""]",2,1,0,1,0,0,0,0,0,1,1,0,1,0,"The trial is investigating BEZ235, which is a new drug being tested in combination with Paclitaxel for a specific patient population with HER2 negative breast cancer, indicating it is a New Medicine.",INDUSTRY,False,2014.0,11.0,1,Phase 2
NCT01602406,Phase I Study LJM716 Combined With Trastuzumab in Patients With HER2 Overexpressing Metastatic Breast or Gastric Cancer,"A Multicenter, Open-label, Dose Escalation, Phase I Study of LJM716 Administered Intravenously in Combination With Trastuzumab in Patients With HER2 Overexpressing Metastatic Breast Cancer or Gastric Cancer",COMPLETED,PHASE1,Novartis Pharmaceuticals,2012-09-21,2017-08-02,2017-08-02,2012-05-21,2020-12-19,['Incidence rate of Dose Limiting Toxicities'],"['Number of adverse events', 'Number of serious adverse events', 'Pharmacodynamic response to LJM716 in tumor tissue', 'Progression-free survival', 'Duration of response', 'Serum concentration of anti-LJM716 antibodies', 'Serum concentration of LJM716 when administered in combination with trastuzumab', 'Frequency of partial responses according to Response Evaluation Criteria In Solid Tumors (RECIST)', 'Frequency of complete responses according to RECIST', 'Frequency of stable disease according to RECIST']",,,,,11,Belgium; France; Italy; Netherlands; South Korea; Spain; Taiwan; United Kingdom; United States,"Novartis Investigative Site [Boston, United States] | Novartis Investigative Site [Chapel Hill, United States] | Novartis Investigative Site [Philadelphia, United States] | Novartis Investigative Site [Wilrijk, Belgium] | Novartis Investigative Site [Saint-Herblain, France] | Novartis Investigative Site [Milan, Italy] | Novartis Investigative Site [Amsterdam, Netherlands] | Novartis Investigative Site [Seoul, South Korea] | Novartis Investigative Site [Valencia, Spain] | Novartis Investigative Site [Taipei, Taiwan] | Novartis Investigative Site [Oxford, United Kingdom]",2012.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"[""Overall Survival"",""Duration of Response""]",2,1,0,1,0,0,0,0,0,1,1,0,1,0,,INDUSTRY,False,2017.0,8.0,1,Phase 1
NCT01606241,"Vaccine Therapy and Cyclophosphamide in Treating Patients With Stage II-III Breast or Stage II-IV Ovarian, Primary Peritoneal, or Fallopian Tube Cancer",A Phase I Trial of the Safety and Immunogenicity of a Multi-epitope Folate Receptor Alpha Peptide Vaccine Used in Combination With Cyclophosphamide in Subjects Previously Treated for Breast or Ovarian Cancer,COMPLETED,PHASE1,Mayo Clinic,2012-07-24,2014-09-25,2018-03-09,2012-05-25,2024-08-21,"[""Proportion of patients who experience severe toxicities (grades 3-5 of the National Cancer Institute's Cancer Therapy Evaluation Program [CTEP] Common Terminology Criteria for Adverse Events, version 4.0)""]","['Disease-free survival', 'FRa expression', 'Overall survival time', 'Percentage change in plasma concentration of cytokines and chemokines']",,,,,1,United States,"Mayo Clinic [Rochester, United States]",2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Disease-Free Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,OTHER,False,2018.0,7.0,0,Phase 1
NCT01624441,Dinaciclib and Epirubicin Hydrochloride in Treating Patients With Metastatic Triple-Negative Breast Cancer,A Phase 1 Study With Dose Expansion of Dinaciclib (SCH 727965) in Combination With Epirubicin in Patients With Metastatic Triple Negative Breast Cancer,COMPLETED,PHASE1,National Cancer Institute (NCI),2012-08-21,2013-09-10,2013-09-10,2012-06-20,2018-03-30,"['MTD of dinaciclib given in combination with epirubicin hydrochloride, determined according to incidence of dose-limiting toxicity (DLT) graded using the National Cancer Institute (NCI) Common Terminology Criteria for Adverse Events (CTCAE) version 4']","['Predictive value of MCL-1, LMW-E, and tumor grade as predictors of biologic response (i.e. induction of apoptosis) in tumors treated with therapy', 'Clinical benefit rate (complete response [CR] + partial response [PR] + stable disease [SD]), assessed using Response Evaluation Criteria in Solid Tumors (RECIST)', 'Changes in proliferation as measured by Ki67 and apoptosis as measured by TUNEL']",,,,,1,United States,"M D Anderson Cancer Center [Houston, United States]",2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial involves Dinaciclib, which is being tested in combination with Epirubicin for a specific patient population (metastatic triple-negative breast cancer), indicating it is a new medicine being evaluated for efficacy in this context.",NIH,False,2013.0,12.0,0,Phase 1
NCT01632332,Vaccine Therapy in Treating Patients With Previously Treated Stage II-III HER2-Positive Breast Cancer,A Phase I Trial of the Safety and Immunogenicity of a Multi-epitope HER-2/Neu Peptide Vaccine in Subjects Previously Treated for HER-2 Positive Breast Cancer,COMPLETED,PHASE1,Mayo Clinic,2012-07-09,2014-03-24,2018-07-09,2012-07-02,2018-10-09,"[""Proportion of patients who experience toxicities of attribution during the course of treatment (grades 3-5 of the NCI's Cancer Therapy Evaluation Program [CTEP] Common Terminology Criteria for Adverse Events, version 4.0) for 2 years."", 'To determine the ability of this vaccination protocol to elicit an immune response as measured by activated HER-2/neu-specific T lymphocytes or high-affinity antibodies']",['Disease-free survival'],,,,,1,United States,"Mayo Clinic [Rochester, United States]",2012.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"[""Disease-Free Survival""]",1,1,0,1,0,0,0,0,0,1,1,0,1,0,,OTHER,False,2018.0,7.0,0,Phase 1
NCT01638533,"Romidepsin in Treating Patients With Lymphoma, Chronic Lymphocytic Leukemia, or Solid Tumors With Liver Dysfunction","A Phase 1 and Pharmacokinetic Single Agent Study of Romidepsin in Patients With, Lymphomas, Chronic Lymphocytic Leukemia, and Select Solid Tumors and Varying Degrees of Liver Dysfunction",COMPLETED,PHASE1,National Cancer Institute (NCI),2012-08-03,2018-11-29,2020-09-01,2012-07-11,2025-02-07,"['Maximum tolerated dose of romidepsin in groups of patients with varying degree of hepatic dysfunction according to the National Cancer Institute Common Toxicity Criteria for Adverse Events version 5.0', 'Dose-limiting toxicity of romidepsin in groups of patients with varying degree of hepatic dysfunction according to the National Cancer Institute Common Toxicity Criteria for Adverse Events version 5.0', 'Pharmacokinetic (PK) profile of romidepsin in patients with varying degrees of hepatic dysfunction using liquid chromatography-electrospray ionization tandem mass spectrometric method']","['Child-Pugh classification of hepatic dysfunction', 'Antitumor activity assessed using Response Evaluation Criteria in Solid Tumors and the International Workshop Lymphoma Response Criteria']",,,,,12,Canada; United States,"City of Hope Comprehensive Cancer Center [Duarte, United States] | University of California Davis Comprehensive Cancer Center [Sacramento, United States] | Emory University Hospital/Winship Cancer Institute [Atlanta, United States] | University of Chicago Comprehensive Cancer Center [Chicago, United States] | Johns Hopkins University/Sidney Kimmel Cancer Center [Baltimore, United States] | National Cancer Institute Developmental Therapeutics Clinic [Bethesda, United States] | Wayne State University/Karmanos Cancer Institute [Detroit, United States] | Mayo Clinic in Rochester [Rochester, United States] | Case Western Reserve University [Cleveland, United States] | Penn State Milton S Hershey Medical Center [Hershey, United States] | Thomas Jefferson University Hospital [Philadelphia, United States] | University Health Network-Princess Margaret Hospital [Toronto, Canada]",2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,NIH,False,2020.0,5.0,1,Phase 1
NCT01639911,Phase I Study of MLN8237 and Pazopanib in Patients With Solid Tumors,STM-01: Phase I EffTox Study of Aurora A Kinase Inhibitor Alisertib (MLN8237) Given in Combination With Selective VEGFR Inhibitor Pazopanib (Votrient) for Therapy of Solid Tumors,COMPLETED,PHASE1,University of Illinois at Chicago,2013-08-14,2016-07-28,2016-07-28,2012-07-13,2019-07-22,['Optimally Tolerated Dose'],['Toxicity Profile'],,,,,1,United States,"University of Illinois Cancer Center [Chicago, United States]",2013.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,OTHER,False,2016.0,9.0,0,Phase 1
NCT01655225,A Study of LY3023414 in Participants With Advanced Cancer,A Phase 1 First-in-Human Dose Study of LY3023414 in Patients With Advanced Cancer,COMPLETED,PHASE1,Eli Lilly and Company,2012-07-31,2019-04-04,2022-02-02,2012-08-01,2022-04-08,['Recommended Phase 2 dose'],"['Pharmacokinetics: Maximum concentration (Cmax)', 'Pharmacokinetics: Time of maximal concentration', 'Number of participants with tumor response', 'Potential of LY3023414 to inhibit CYP3A4-mediated metabolism']",,,,,8,Italy; Puerto Rico; United States,"UCLA Medical Center [Los Angeles, United States] | Memorial Sloan Kettering Cancer Center [New York, United States] | Peggy and Charles Stephenson Oklahoma Cancer Center [Oklahoma City, United States] | Penn Presbyterian Medical Center [Philadelphia, United States] | Sarah Cannon Cancer Center [Nashville, United States] | Tennessee Oncology PLLC [Nashville, United States] | Azienda Ospedaliero - Universitaria S. Luigi Gonzaga [Orbassano, Italy] | Fundacion de Investigacion de Diego [San Juan, Puerto Rico]",2012.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,,INDUSTRY,False,2022.0,3.0,1,Phase 1
NCT01676753,Phase 1b Trial of Dinaciclib With Pembrolizumab for Advanced Breast Cancer,A Phase 1b Trial of the Cyclin-dependent Kinase Inhibitor Dinaciclib in Combination With Pembrolizumab in Patients With Advanced Breast Cancer and Assessment of MYC Oncogene Overexpression,COMPLETED,PHASE1,Jo Chien,2016-12-28,2020-06-30,2022-02-28,2012-08-31,2022-09-21,"['Maximum tolerated dose (MTD)', 'Proportion of participants with reported dose-limiting toxicities (DLTs)']",['Overall Response Rate'],,,,,1,United States,"University of California, San Francisco [San Francisco, United States]",2016.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"[""Overall Survival"",""Objective Response Rate""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial involves Dinaciclib, which is a cyclin-dependent kinase inhibitor being tested in combination with Pembrolizumab for a specific indication (advanced breast cancer), indicating it is a new medicine.",OTHER,False,2022.0,3.0,0,Phase 1
NCT01724606,Whole Brain Radiotherapy (WBRT) With Sorafenib for Breast Cancer Brain Metastases (BCBM),Whole Brain Radiotherapy (WBRT) With Sorafenib for Breast Cancer Brain Metastases (BCBM): A Phase I Study,COMPLETED,PHASE1,Memorial Sloan Kettering Cancer Center,2012-11-05,2022-03-01,2022-03-01,2012-11-12,2022-03-07,"['Maximum Tolerated Dose', 'assessing toxicity by the number of adverse events']",['CNS progression-free survival'],,,,,6,United States,"Memoral Sloan Kettering Cancer Center [Basking Ridge, United States] | Memorial Sloan Kettering Monmouth [Middletown, United States] | Memorial Sloan Kettering Cancer Center @ Suffolk [Commack, United States] | Memorial Sloan Kettering Westchester [Harrison, United States] | Memorial Sloan Kettering Cancer Center [New York, United States] | Memorial Sloan Kettering Nassau [Uniondale, United States]",2012.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[""Overall Survival"",""Progression-Free Survival""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,,OTHER,False,2022.0,3.0,0,Phase 1
