nct_id,title,official_title,overall_status,phase,sponsor,start_date,primary_completion_date,completion_date,first_posted_date,last_update_date,planned_primary_outcomes,planned_secondary_outcomes,results_outcome_measures,results_participant_flow,results_baseline,results_adverse_events,site_count,site_countries,sites_compact,start_year,Pathologic_Complete_Response,Event_Free_Survival,Disease_Free_Survival,Overall_Survival,Best_Overall_Response,Duration_of_Response,Progression_Free_Survival,Overall_Response,Target_Response,Non_target_Response,Symptomatic_Deterioration,Disease_Recurrence,Pathologic_Complete_Response_pCR,Objective_Response_Rate,Time_to_Progression,detected_endpoint_names,planned_endpoint_count,reporting_gap_flag,consort_participant_flow,consort_recruitment,consort_baseline,consort_numbers_analyzed,consort_outcomes_estimation,consort_ancillary_analyses,consort_harms,consort_results_score,HER2_flag,BRCAm_flag,NM_new_medicine,EI_extension_of_indication,nm_ei_explanation,sponsor_class,has_results,completion_year,years_since_completion,multi_country_flag,phase_bucket
NCT05447949,Dexmedetomidine Versus Dexamethasone as Adjuncts in Erector Spinae Plane Block in Modified Radical Mastectomy,"Comparison of Dexmedetomidine Versus Dexamethasone as Adjuncts to Levobupivacaine in Ultrasound Guided Erector Spinae Plane Block for Patients Undergoing Modified Radical Mastectomy, Randomized Double-Blinded Comparative Study.",COMPLETED,,"National Cancer Institute, Egypt",2020-12-15,2022-03-15,2022-03-15,2022-07-07,2022-07-07,['Total amount of morphine consumed postoperatively for 24 hours.'],"['Total amount of fentanyl consumed intraoperatively.', 'Change in heart rate intraoperatively', 'Change in mean arterial blood pressure intraoperatively', 'Postoperative sedation according to Ramsay scores.', 'Time to first rescue analgesia.', 'Numeric Pain Rating Scale score, both at rest and during movement', 'Block related complications', ""Patient's satisfaction"", 'Incidence of Postoperative nausea and vomiting (PONV).']",,,,,1,Egypt,"National Cancer Institute - Cairo University [Cairo, Egypt]",2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,,OTHER,False,2022.0,3.0,0,NA/Other
NCT05448586,Opioid Free Anaesthesia in Oncologic Gynaecological Surgery: Is There Any Benefit?,Opioid Free Anaesthesia in Oncologic Gynaecological Surgery: Is There Any Benefit? Retrospective Observational Study,COMPLETED,,Instituto de Investigación Hospital Universitario La Paz,2019-02-02,2021-01-30,2021-01-30,2022-07-07,2022-07-07,"['Postoperative Systemic Inflammatory Response (C-Reactive Protein)', 'Postoperative Systemic Inflammatory Response (Leucocytes Ratio)', 'Postoperative Systemic Inflammatory Response (Platelet Level)']","['Time spent in the Post-Anesthesia Care Unit (PACU)', 'Hospital stay', 'Rate of later postoperative complications', 'Number of Participants with Cancer recurrence after surgery', 'Number of patients who Survive 12 months after surgery']",,,,,1,Spain,"Julia Albano Polo [Madrid, Spain]",2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,,OTHER,False,2021.0,4.0,0,NA/Other
NCT05455385,The Added Value of a Third Supervised Training Session to a Standard 12-week Rehabilitation Program After Breast Cancer: Pilot Study,The Added Value of a Third Supervised Training Session (Ground Exercises or Hydrotherapy) to a Standard 12-week Rehabilitation Program After Breast Cancer: Pilot Study,COMPLETED,,Universitaire Ziekenhuizen KU Leuven,2021-06-05,2022-01-31,2022-01-31,2022-07-13,2022-07-14,"['Shoulder mobility', 'Arm volume', 'Force based on handgrip strength', 'Flexibility by means of the sit-and-reach test', 'Exercise capacity based on 6-minute walk test', 'Body image using the Body Image Scale', 'self-reported pain using the Brief Pain Inventory', 'Fatigue using the Functional Assessment of Chronic Illness Therapy - Fatigue Scale', 'Anxiety and depression using the Hospital Anxiety and Depression Scale', 'Quality of life using the McGill Quality Of Life questionnaire', 'Physical functioning using the Patient-Reported Outcomes Measurement Information System', 'Patient Specific Complaints', 'Global Perceived Effect', 'Attendance: number of times the participant was present']",[],,,,,1,Belgium,"University Hospital Leuven [Leuven, Belgium]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses a pilot study on the effectiveness of an additional supervised training session in a rehabilitation program for breast cancer patients, which does not involve a new medicine or an extension of indication for an existing medicine.",OTHER,False,2022.0,3.0,0,NA/Other
NCT05478590,A Study to Describe Treatment Patterns of Advanced Breast Cancer in Poland in the Real-world Data Setting,"HR POSITIVE, HER 2 NEGATIVE ADVANCED BREAST CANCER- TREATMENT PATTERNS IN POLAND - HABER STUDY",COMPLETED,,Pfizer,2021-11-22,2022-09-30,2022-09-30,2022-07-28,2023-12-18,['Number of Participants With HR+ HER2- Advanced Breast Cancer (ABC) Treatment Patterns'],"['Number of Changes in Clinical Practice During One Year Observational Period in Relation to the Local Breast Cancer (BC) Treatment Guidelines', 'Correlation of Treatment Patterns With the Reference of the si.+-te Defined by Number of Enrolled Patients', 'Demographical Characteristics of Participants', 'Correlation of Treatment Type to Demographical Characteristics of Participants', 'Disease Characteristics of Treated BC Participants', 'Clinical Characteristics of Treated BC Participants', 'Treatment Modalities of Neoadjuvant Therapies Early BC', 'Treatment Modalities of Adjuvant Therapies Early BC', 'Time to Disease Free Interval', 'Number of Participants With Association Between Disease Characteristic and ABC Treatment Patterns', 'Number of Participants With Association Between Clinical Characteristic and ABC Treatment Patterns', 'Number of Participants With Association Between Neoadjuvant Therapy and ABC Treatment Patterns', 'Number of Participants With Association Between Adjuvant Therapy and ABC Treatment Patterns', 'Number of Participants With Association Between Time to Relapse in early BC Treatment and ABC Treatment Patterns', 'Number of Participants With Association Between Concomitant Therapy and ABC Treatment Patterns', 'Proportion of Participants With Diagnosed Visceral Crisis', 'Number of Visceral Crisis Diagnosis in Compliance With ABC5 Guidelines']",,,,,19,Poland,"Ambulatorium Chemioterapii Centrum Onkologii [Bydgoszcz, Poland] | Wojewodzki Szpital Zespolony w Elblągu - oddzial onkologii [Elblag, Poland] | Uniwersyteckie Centrum Kliniczne, Klinika Onkologii i Radioterapii [Gdansk, Poland] | Oddział onkologii Szpital Specjalistyczny im. H. Klimontowicza [Gorlice, Poland] | Oddział Onkologii Klinicznej [Kalisz, Poland] | Narodowy Instytut Onkologii [Krakow, Poland] | Oddział Onkologii Klinicznej z Pododdziałem Dziennym [Krakow, Poland] | Klinika Onkologii, Instytut Centrum Zdrowia Matki Polki [Lodz, Poland] | Opolskie Centrum Onkologii [Opole, Poland] | Oddział/Poradnia Onkologiczna Wojewodzki Szpital w Przemyślu [Przemyśl, Poland] | Podkarpackie Centrum Onkologii [Rzeszów, Poland] | SPZOZ Oddział onkologii klinicznej [Swidnica, Poland] | Zachodniopomorskie Centrum Onkologii [Szczecin, Poland] | Izerskie Centrum Pulmonologii i Chemioterapii ""Izer-Med"" Sp. z o.o [Szklarska Poręba, Poland] | Specjalistyczny Szpital Onkologiczny NU-MED [Tomaszów Mazowiecki, Poland] | Centralny Szpital Kliniczny MSWiA w Warszawie [Warsaw, Poland] | Pfizer Polska [Warsaw, Poland] | Wojewodzki Szpital Specjalistyczny we Wroclawiu [Wroclaw, Poland] | Dolnośląskie Centrum Onkologii [Wroclaw, Poland]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,1,0,0,1,,INDUSTRY,False,2022.0,3.0,0,NA/Other
NCT05510037,Incidence and Prognostic Significance of HER-2 Status Discordance Between Primary Breast Cancer and Paired Recurrent/Metastatic Lesions,Incidence and Prognostic Significance of HER-2 Status Discordance Between Primary Breast Cancer and Paired Recurrent/Metastatic Lesions,COMPLETED,,Fudan University,2021-01-01,2022-06-01,2022-06-01,2022-08-22,2022-08-22,['overall survival'],[],,,,,1,China,"Fudan University Shanghai Cancer Center [Shanghai, China]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,The text discusses the incidence and prognostic significance of HER-2 status discordance in breast cancer but does not indicate the introduction of a new medicine or an extension of indication for an existing treatment.,OTHER,False,2022.0,3.0,0,NA/Other
NCT05569187,Ribociclib in Combination With Non-steroidal Aromatase Inhibitors in Patients With Advanced Breast Cancer,"An Observational, Retrospective, Multicenter, National Study of the Effectiveness of Ribociclib in Combination With Non-steroidal Aromatase Inhibitors in First-line Treatment of Brazilian Patients With HR+/HER2- Advanced Breast Cancer",COMPLETED,,Novartis Pharmaceuticals,2021-03-23,2021-10-29,2021-10-29,2022-10-06,2022-11-08,['Proportion of patients alive and progression-free from disease at 1 year'],"['Proportion of patients alive and progression-free from disease at 6 months', 'Proportion of patients who had disease progression at 6 months', 'Proportion of patients who had disease progression at 1 year', 'Proportion of patients who died at 6 months', 'Proportion of patients who died at 1 year', 'Proportion and cause of patients who reduced a treatment dose at 6 months', 'Proportion and cause of patients who reduced a treatment dose at 1 year', 'Frequency of dose interruption and cause, per patient, at 1 year', 'Adverse Event frequency and classification of the severity degree', 'Pattern of the treatment of AE of interest at 6 months', 'Pattern of the treatment of AE of interest at 12 months']",,,,,1,Brazil,"Novartis Investigative Site [São Paulo, Brazil]",2021.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"[""Progression-Free Survival"",""Overall Survival""]",2,1,0,1,0,0,0,0,0,1,1,0,0,1,"The study evaluates the effectiveness of Ribociclib in combination with non-steroidal aromatase inhibitors for a specific patient population (HR+/HER2- advanced breast cancer), indicating an extension of indication rather than a new medicine.",INDUSTRY,False,2021.0,4.0,0,NA/Other
NCT05600257,The Effect of Digital Breast Tomosynthesis in Breast Cancer Long-term Survival: a Single Institution Study,The Effect of Digital Breast Tomosynthesis in Breast Cancer Long-term Survival: a Single Institution Study,COMPLETED,,Kaohsiung Veterans General Hospital.,2011-09-01,2021-08-31,2021-08-31,2022-10-31,2022-11-04,['Overall survival rate'],[],,,,,1,Taiwan,"Kaohsiung Veterans General Hospital [Kaohsiung City, Taiwan]",2011.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses a study on the effect of a diagnostic imaging technique (Digital Breast Tomosynthesis) on long-term survival in breast cancer patients, which does not indicate a new medicine or an extension of indication for an existing medicine.",OTHER,False,2021.0,4.0,0,NA/Other
NCT05609903,Atezolizumab With Nab-paclitaxel for Patients With Triple-negative Stage IV Breast Cancer,Atezolizumab in Combination With Nab-paclitaxel for Patients With Previously Untreated Metastatic Triple-negative Breast Cancer in a Real World Experience,COMPLETED,,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,2019-11-01,2020-08-01,2022-05-31,2022-11-08,2022-11-08,"['Objective responce rate', 'Time-to-treatment discontinuation']",[],,,,,1,Italy,"Policlinico A. Gemelli - IRCCS [Roma, Italy]",2019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"[""Objective Response Rate""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,"The trial text discusses the use of Atezolizumab in combination with Nab-paclitaxel for a specific patient population (triple-negative stage IV breast cancer), indicating an extension of indication for an existing treatment.",OTHER,False,2022.0,3.0,0,NA/Other
NCT05614518,Diagnostic Performance and Safety of 18F-NaF-PET/CT in Bone Metastases Compared With 99mTc⁃MDP-BS±SPECT,"A Randomized, Open-Label, Crossover, Controlled, Multi-center Clinical Study to Assess the Diagnostic Performance and Safety of 18F-NaF-PET/CT in Bone Metastases of Malignant Tumors Compared With 99mTc⁃MDP-BS±SPECT",COMPLETED,PHASE3,"HTA Co., Ltd.",2021-03-29,2022-06-02,2022-06-02,2022-11-14,2022-11-14,['Assess the sensitivity and specificity of 18F-NaF-PET/CT compared with 99mTc-MDP-BS±SPECT based on subjects.'],"['Number of participants with adverse events as assessed by CTCAE v5.0.', 'Assess the positive and negative predictive value of 18F-NaF-PET/CT compared with 99mTc-MDP-BS±SPECT based on subjects.', 'Assess the sensitivity, specificity, positive and negative predictive value of 18F-NaF-PET/CT compared with 99mTc⁃MDP-BS±SPECT based on lesions.']",,,,,1,China,"Chinese Academy of Medical Sciences Peking Union Medical College Hospital [Beijing, China]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial is assessing the diagnostic performance and safety of 18F-NaF-PET/CT, which indicates it is a new medicine being evaluated for its effectiveness in a specific application (bone metastases).",INDUSTRY,False,2022.0,3.0,0,Phase 3
NCT05639829,Time-restricted Eating in Survivors Trial,Time-restricted Eating in Survivors Trial,COMPLETED,,University of Alberta,2020-08-05,2021-07-28,2021-07-28,2022-12-06,2023-04-12,['Framingham 10-year cardiovascular risk score (%)'],"['Visceral adipose tissue', 'Thigh adipose tissue fraction', 'Liver adipose tissue fraction', 'Cardiorespiratory fitness', 'Resting energy expenditure', 'Respiratory quotient', 'Lipid profile', 'Hemoglobin A1c', 'Waist circumference', 'Fasting glucose', 'Fasting insulin', 'Resting systolic and diastolic blood pressure', 'Body mass', 'Whole-body fat mass', 'Whole-body fat-free mass']",,,,,1,Canada,"Edmonton Clinic Health Academy [Edmonton, Canada]",2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text describes a trial focused on time-restricted eating in survivors, which does not indicate a new medicine or an extension of indication for an existing medicine. It appears to be a study on dietary intervention rather than a pharmaceutical trial.",OTHER,False,2021.0,4.0,0,NA/Other
NCT05663021,Feasibility in Identification of Breast Cancer Candidates for Elimination of Axillary Surgery,Feasibility in Identification of Suitable Candidates for Elimination of Axillary Surgery in Breast Cancer Patients With Initial Biopsy-confirmed Nodal Metastases,COMPLETED,,Fudan University,2017-07-01,2021-06-26,2022-02-28,2022-12-23,2022-12-23,['Diagnostic Accuracy of Ultrasound-Guided Core Biopsy of Initial Breast Cancer Region Compared to Axillary Surgery with Pathologic Evaluation Cancer Region Compared to Standard Surgery with Pathologic Evaluation'],[],,,,,1,China,"Zhi-Min Shao [Shanghai, China]",2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses a feasibility study related to surgical procedures in breast cancer patients, but does not indicate the introduction of a new medicine or an extension of indication for an existing medicine.",OTHER,False,2022.0,3.0,0,NA/Other
NCT05764577,DIEP Flap Surgery and Intraabdominal Pressure,Intraabdominal Pressure Increases Peri-operatively in Patients Undergoing DIEP Flap Reconstruction: A Prospective Study Linking High IAP to Non-fatal Lung Embolism in One Patient,COMPLETED,,Aalborg University Hospital,2021-04-19,2021-11-29,2022-01-25,2023-03-10,2023-03-10,['Changes from Baseline in intraabdominal pressure at timepoint immediate after- and 24 hours after abdominal skin closure.'],[],,,,,1,Denmark,"University hospital Aalborg [Aalborg, Denmark]",2021.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses a surgical procedure and its effects on intraabdominal pressure, but it does not introduce a new medicine or an extension of indication for an existing medicine.",OTHER,False,2022.0,3.0,0,NA/Other
NCT05776433,"The Effects of Upper Extremity Lymphedema on Posture, Upper Extremity Functions, and Quality of Life","The Effects of Extremity With Lymphedema on Posture, Upper Extremity Functions, and Quality of Life in Patients With Lymphedema After Unilateral Breast Cancer",COMPLETED,,Yeditepe University,2022-05-02,2022-05-02,2022-10-31,2023-03-20,2023-03-20,"['Disabilities of the Arm, Shoulder, and Hand (DASH)', 'Lymphedema Functionality, Disability, and Health Questionnaire (Lymph-ICF)', 'Upper Extremity Lymphedema-27 (ULL-27)', 'Quality of Life Measure for Limb Lymphedema-Arm (LYMQOL-Arm)', 'The New York Posture Analysis (NYPA)']",[],,,,,1,Turkey (Türkiye),"Dr. Nazif Bağrıaçık Kadıköy Hospital [Kadıköy, Turkey (Türkiye)]",2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses the effects of lymphedema on various aspects of health and quality of life, but does not mention a new medicine or an extension of indication for an existing medicine.",OTHER,False,2022.0,3.0,0,NA/Other
NCT05789771,Abemaciclib for the Treatment of Luminal Metastatic breAst caNcer in the Real-life Clinical pracTice in Russia.,"Abemaciclib Combined With Endocrine Therapy or as a Single Agent for the Treatment of Luminal Metastatic breAst caNcer in the Real-life Clinical pracTice in Russia. Prospective, Multicentre, Non-interventional, Observational Study.",COMPLETED,,Blokhin's Russian Cancer Research Center,2022-04-01,2022-12-01,2022-12-01,2023-03-29,2023-03-31,['Progression-free Survival (PFS) of patients receiving abemaciclib'],"['Overall Response Rate (ORR)', 'Time To Chemotherapy (TTC)', 'Time To New Treatment Options (TTN)', 'Frequency of AE/SAE']",,,,,1,Russia,"Russian Society of Clinical Oncology [Moscow, Russia]",2022.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"[""Progression-Free Survival"",""Objective Response Rate""]",2,1,0,1,0,0,0,0,0,1,0,0,0,0,,OTHER,False,2022.0,3.0,0,NA/Other
NCT05793710,Effects o Laughing Qigong Program on Psychological Outcomes and the Physiological Immunological Responses,Effects of a 12-week Laughing Qigong Program on Psychological Outcomes and the Physiological Immunological Responses Among Female Breast Cancer Survivors: A Quasi-experimental Nonequivalent Control Group,COMPLETED,,National Taipei University of Nursing and Health Sciences,2013-12-30,2014-12-29,2014-12-29,2023-03-31,2023-03-31,"['Resilience scale', 'Pre-intervention(T0)]', 'Resilience Scale', 'Resilience Scale', 'Thai Mental Health Indicator (TMHI)', 'Thai Mental Health Indicator (TMHI)']","['Ｍucosal immunity (secretory(s)-IgA) immunoglobulin A', 'Ｍucosal immunity (secretory(s)-IgA) immunoglobulin A', 'Ｍucosal immunity (secretory(s)-IgA) immunoglobulin A', 'Saliva Interleukin-6 (IL-6', 'Saliva Interleukin-6 (IL-6', 'Saliva Interleukin-6 (IL-6']",,,,,1,Taiwan,"National Taipei University of Nursing and Health Sciences [Taipei, Taiwan]",2013.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses a program (Laughing Qigong) and its effects on psychological and physiological outcomes in breast cancer survivors, but it does not indicate a new medicine or an extension of indication for an existing medicine.",OTHER,False,2014.0,11.0,0,NA/Other
NCT05797129,CEDM as a Screening Tool for Breast Cancer in Higher-risk Women: A Prospective Study,CEDM as a Screening Tool for Breast Cancer in Higher-risk Women: A Prospective Study,COMPLETED,,Kaohsiung Veterans General Hospital.,2019-01-01,2021-12-31,2021-12-31,2023-04-04,2023-04-04,['Total number of cases received and diagnosed with breast cancer (Number)'],"['Total number of cases received and diagnosed as positive requiring a biopsy and MRI (Number)', 'True positive results obtained by the diagnostic method (Number)', 'True negative results obtained by the diagnostic method (Number)']",,,,,1,Taiwan,"Kaohsiung Veterans General Hospital [Kaohsiung City, Taiwan]",2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses a study on the use of CEDM as a screening tool for breast cancer, which does not indicate a new medicine or an extension of indication for an existing medicine.",OTHER,False,2021.0,4.0,0,NA/Other
NCT05808569,Evaluating Breast Cancer Patients Modesty During Radiotherapy. A Multicentric Study,Evaluating Breast Cancer Patients Modesty During Radiotherapy. A Multicentric Study,COMPLETED,,Fondazione Policlinico Universitario Agostino Gemelli IRCCS,2020-06-03,2022-09-28,2022-09-28,2023-04-11,2023-04-11,['Primary aim of this study is to identify patients perception of modesty during RT for breast cancer through the use of a dedicated 16 items questionnaire validated in a Delphi consensus for the purposes of this study'],[],,,,,1,Italy,"Fondazione Policlinico Universitario ""A.Gemelli"" IRCCS [Rome, Italy]",2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses a study focused on patient perception and modesty during radiotherapy for breast cancer, which does not involve the introduction of a new medicine or an extension of indication for an existing treatment.",OTHER,False,2022.0,3.0,0,NA/Other
NCT05812326,PD-1 Knockout Anti-MUC1 CAR-T Cells in the Treatment of Advanced Breast Cancer,Exploratory Clinical Study of PD-1 Knockout Targeting MUC1 CAR-T Cells (AJMUC1) in the Treatment of MUC1-positive Advanced Breast Cancer,COMPLETED,PHASE1; PHASE2,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,2019-05-17,2022-11-16,2022-11-16,2023-04-13,2023-04-13,"['Number of participants with adverse events and dose limiting toxicities as assessed by CTCAE v5.0', 'Incidence of treatment-emergent adverse events [safety and tolerability] of dose of PD-1 Knockout CAR-T cells will be assessed using CTCAE v5.0', 'Monitoring the numbers of circulating AJMUC1 after infusion will be evaluated.']","['Response rate will be assessed according to the revised RECIST guideline iRECIST', 'Overall Survival - OS (Measure the time from enrollment to death)', 'Progression free survival - PFS (Time from enrollment to date of first documented progression or date of death)', 'Median CAR-T cell persistence--Will be measured by quantitative RT-PCR']",,,,,1,China,"Sun Yat-sen Memorial Hospital of Sun Yat-sen University [Guangzhou, China]",2019.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"[""Overall Survival"",""Pathologic Complete Response (pCR)""]",2,1,0,1,0,0,0,0,0,1,0,0,1,0,"The trial involves PD-1 Knockout Anti-MUC1 CAR-T Cells, which indicates a new therapeutic approach for treating advanced breast cancer, suggesting it is a new medicine.",OTHER,False,2022.0,3.0,0,Phase 2
NCT05834933,Nigerian Breast Cancer Risk-Reduction Study,Effects of Risk Assessment and Counselling on Adherence to Risk Reduction Recommendations Among Female Relatives of Breast Cancer Patients in Southwestern Nigeria,COMPLETED,,University of Ibadan,2017-02-13,2021-10-29,2021-10-29,2023-04-28,2023-08-03,"['Effects of BC risk assessment and counselling on adherence to breast screening recommendations among first-degree female relatives of BC patients in South-West Nigeria', 'Effects of BC risk assessment and counselling on adherence to lifestyle risk reduction recommendations among first-degree female relatives of BC patients in South-West, Nigeria', 'Predictors of BSE among first-degree female relatives of BC patients in South-West Nigeria', 'Predictors of time to first BC screening post-intervention among first-degree female relatives of BC patients in South-West Nigeria']","['Determine the perception of familial BC risk among first-degree female relatives of BC patients in South-West Nigeria.', 'Determine the knowledge of familiar BC risk among first-degree female relatives of BC patients in South-West Nigeria.', 'Determine the knowledge, attitude, and perception towards genetic testing and BC aetiology among first-degree female relatives of BC patients in South-West Nigeria']",,,,,4,Nigeria,"Obafemi Awolowo University Teaching Hospital Complex (OAUTHC) [Ile-Ife, Nigeria] | University College Hospital (UCH) [Ibadan, Nigeria] | Lagos State University Teaching Hospital (LASUTH) [Lagos, Nigeria] | Lagos University Teaching Hospital (LUTH) [Lagos, Nigeria]",2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The text discusses a study focused on risk assessment and counseling related to breast cancer, but it does not mention a new medicine or an extension of indication for an existing medicine.",OTHER,False,2021.0,4.0,0,NA/Other
NCT05836337,Clinical Trial Evaluating the Effectiveness of a Tattoo Compared to a Clip Applied to Axillary Lymph Nodes in Breast Cancer Patients Who Undergo SLNBx,A Tattoo or a Clip? A Single-center Prospective Quasi Double-blind Randomized Parallel Two-arm Clinical Trial Evaluating the Effectiveness of a Tattoo Compared to a Clip Applied to Axillary Lymph Nodes in Breast Cancer Patients Who Undergo Sentinel Lymph Node Biopsy- SLNBx,COMPLETED,,King Hussein Cancer Center,2017-02-01,2019-11-20,2020-08-20,2023-05-01,2023-05-01,"['comparing effectiveness of tattooing versus clipping in SLNBx identification in breast cancer patients in upfront surgery setting, by comparing no. of identified positive or negative intraoperative SLN that were marked with tattooing versus clipping']","['convenience for radiologist to apply clip or tattoo from time and technical perspectives by comparing time spent in applying clip or tattoo and convenience of the application using a questionnaire completed by radiologists after each application', 'convenience for surgeon to perform SLNBx after lymph node marking from time & technical perspectives by comparing time and ease to identify the marked lymph nodes during surgery using a questionnaire completed by surgeons after each surgery', 'The convenience for the surgeon to confirm clip or tattoo presence during the SLNBx from time and technical perspectives using a questionnaire completed by surgeons after each surgery']",,,,,1,Jordan,"King Hussein Cancer Center [Amman, Jordan]",2017.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"[""Overall Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,0,"The trial is comparing two existing methods (tattooing vs clipping) for marking lymph nodes in breast cancer surgery, rather than testing a new medicine or extending the indication of an existing treatment.",OTHER,False,2020.0,5.0,0,NA/Other
NCT05840068,IGF Level in Breast Cancer Patients Treated With Metformin,Metformin Effect as a Chemotherapeutic Adjuvant on Level of IGF in Non-diabetic Breast Cancer Patients,COMPLETED,PHASE4,Beni-Suef University,2020-06-01,2021-07-31,2021-07-31,2023-05-03,2023-05-03,['IGF-1 levels'],['Progression-free survival (PFS)'],,,,,1,Egypt,"Marian S. Boshra [Banī Suwayf, Egypt]",2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"[""Progression-Free Survival""]",1,1,0,1,0,0,0,0,0,1,0,0,0,1,,OTHER,False,2021.0,4.0,0,Other
